,Date,Action,Ticker,Quantity,Price,Cash
0,2010-01-29,BUY,AAPL,54472,6.003947734832764,672952.9589881897
1,2010-01-29,BUY,NFLX,15631,9.005714416503906,532184.6369438171
2,2010-01-29,BUY,NVDA,1442629,0.3688974678516388,2.4517944753170013
3,2010-02-26,SELL,AAPL,43121,6.0855913162231445,262419.23494133353
4,2010-02-26,SELL,NFLX,11998,9.372857093811035,374874.77435287833
5,2010-02-26,BUY,NVDA,996994,0.3760049343109131,0.11087450385093689
6,2010-03-31,SELL,AAPL,11351,7.1053786277771,80653.26367840171
7,2010-03-31,SELL,NFLX,2993,10.722857475280762,112746.77610191703
8,2010-03-31,BUY,NVDA,278934,0.4042053818702698,0.15211531519889832
9,2010-04-30,SELL,NFLX,355,14.738571166992188,5232.3448795974255
10,2010-04-30,BUY,NVDA,13706,0.381736695766449,0.2617274224758148
11,2010-05-05,SELL,NVDA,2732263,0.3381751775741577,923983.7869317234
12,2010-05-31,BUY,NFLX,361,15.878570556640625,918251.6229607761
13,2010-05-31,BUY,NVDA,3047980,0.3012625277042389,9.463768810033798
14,2010-06-08,SELL,NVDA,3047980,0.2636621296405792,803646.3616707027
15,2010-06-30,BUY,AAPL,11719,7.717554092407227,713204.3452617824
16,2010-06-30,BUY,AMZN,16655,5.430500030517578,622759.3672535121
17,2010-06-30,BUY,CSCO,6312,14.329147338867188,532313.7892505825
18,2010-06-30,BUY,GOOGL,7985,11.326807975769043,441869.22756406665
19,2010-06-30,BUY,INTC,6953,13.007267951965332,351429.6934940517
20,2010-06-30,BUY,MSFT,5107,17.710527420043945,260982.02995988727
21,2010-06-30,BUY,NFLX,4977,16.082857131958008,180937.65001413226
22,2010-06-30,BUY,NVDA,376435,0.2402763068675995,90489.23843842745
23,2010-06-30,BUY,TSLA,56790,1.5926669836044312,41.68043953180313
24,2010-07-03,SELL,TSLA,56790,1.2799999713897705,72732.87881475687
25,2010-07-29,SELL,NFLX,5623,14.329999923706055,153310.46838575602
26,2010-07-30,SELL,NVDA,376435,0.2093246877193451,232107.6072073877
27,2010-07-30,SELL,AMZN,16654,5.8429999351501465,329416.9281273782
28,2010-07-30,SELL,CSCO,6312,15.382959365844727,426514.16764459014
29,2010-07-30,SELL,GOOGL,7985,12.093049049377441,523077.164303869
30,2010-07-30,SELL,INTC,6953,13.82227897644043,619183.4700270593
31,2010-07-30,SELL,MSFT,5107,19.77713966369629,720185.3222895563
32,2010-07-30,BUY,AAPL,22374,7.776001453399658,546205.0657711923
33,2010-07-30,BUY,NFLX,1395,14.002857208251953,526671.0799656808
34,2010-07-30,BUY,NVDA,2322396,0.2093246877193451,40536.26250502467
35,2010-07-30,BUY,TSLA,29878,1.3566670417785645,1.764630764722824
36,2010-08-12,SELL,TSLA,29878,1.1933330297470093,35656.168893545866
37,2010-08-31,SELL,AAPL,10447,7.305722713470459,111979.05408117175
38,2010-08-31,SELL,AMZN,1,6.189499855041504,111985.24358102679
39,2010-08-31,SELL,NFLX,163,17.58571434020996,114851.71501848102
40,2010-08-31,SELL,NVDA,16279,0.22101758420467377,118449.6602717489
41,2010-08-31,BUY,TSLA,89418,1.324666976928711,0.5885287374258041
42,2010-09-30,SELL,AAPL,23646,8.65750503540039,204715.95259581506
43,2010-09-30,SELL,NFLX,1232,24.375713348388672,234746.8314410299
44,2010-09-30,BUY,CSCO,436,14.494839668273926,228427.08134566247
45,2010-09-30,BUY,NVDA,698045,0.27237433195114136,38297.540798828006
46,2010-09-30,BUY,TSLA,26128,1.4653329849243164,11.320568725466728
47,2010-10-29,SELL,CSCO,436,15.369709014892578,6712.513699218631
48,2010-10-29,SELL,TSLA,24886,1.4126670360565186,41868.14555852115
49,2010-10-29,BUY,INTC,268,13.556842803955078,38234.91168706119
50,2010-10-29,BUY,NVDA,138369,0.27627190947532654,7.443844869732857
51,2010-11-30,SELL,INTC,267,14.236987113952637,3808.719404295087
52,2010-11-30,SELL,TSLA,77114,2.2886669635772705,180296.98363359272
53,2010-11-30,BUY,CSCO,1148,12.884306907653809,165505.79930360615
54,2010-11-30,BUY,NVDA,525001,0.3152480721473694,0.24617816507816315
55,2010-12-31,SELL,INTC,1,14.030074119567871,14.276252284646034
56,2010-12-31,SELL,TSLA,13545,1.7666670083999634,23943.78088106215
57,2010-12-31,BUY,CSCO,1113,13.407898902893066,9020.789402142167
58,2010-12-31,BUY,NVDA,26233,0.34367766976356506,5.093091234564781
59,2011-01-31,SELL,NVDA,78550,0.5447486639022827,42795.10064075887
60,2011-01-31,SELL,TSLA,1,1.6006669998168945,42796.70130775869
61,2011-01-31,BUY,CSCO,3085,13.871835708618164,2.088146671652794
62,2011-02-12,SELL,CSCO,5346,12.393852233886719,66259.62218903005
